Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
desktop-file-utils-native, 781671, 0.41, 15, 2, 3, 0, 991060, 226036, 577, 269, 0, 147456, 0, 0.156632, 0.029834, 71156, 16447, 0, 0, 232, 37, 184, 0.034693, 0.006522999999999999, 68072, 5037, 0, 0, 56, 109, 58
acl-native, 718351, 0.56, 19, 1, 3, 0, 1228413, 281533, 641, 275, 53248, 147456, 0, 0.19683499999999998, 0.012563, 70904, 18656, 2, 104, 224, 55, 217, 0.037558, 0.00745, 67812, 5042, 0, 0, 64, 132, 79
gperf-native, 731436, 0.52, 20, 3, 3, 1, 1141008, 259887, 583, 271, 49152, 151552, 0, 0.200068, 0.034794, 70736, 18547, 2, 96, 232, 37, 55, 0.031895, 0.013364, 67652, 5033, 1, 0, 64, 109, 60
at-spi2-core-native, 713592, 0.46, 18, 4, 3, 1, 1068665, 243587, 615, 280, 0, 143360, 0, 0.18154599999999999, 0.041603999999999995, 71200, 18822, 0, 0, 224, 49, 152, 0.032445999999999996, 0.01115, 68092, 5050, 0, 0, 56, 89, 57
bison-native, 754663, 0.17, 18, 2, 2, 1, 1133608, 258635, 603, 270, 40960, 143360, 0, 0.18257099999999998, 0.020284999999999997, 71076, 18584, 2, 80, 224, 48, 61, 0.02435, 0.016458999999999998, 67992, 5008, 1, 0, 56, 100, 78
libxtst-native, 708658, 0.39, 21, 1, 2, 1, 873433, 187280, 573, 266, 0, 135168, 0, 0.211023, 0.019906999999999998, 70752, 18605, 0, 0, 232, 36, 69, 0.027357, 0.014088999999999999, 67724, 4999, 1, 0, 32, 88, 111
dbus-native, 713116, 0.51, 21, 3, 3, 1, 1120230, 254075, 601, 279, 16384, 151552, 0, 0.219128, 0.030076, 71300, 18910, 0, 8, 232, 36, 92, 0.032984, 0.01073, 68216, 5074, 0, 24, 64, 92, 78
popt-native, 753411, 0.23, 16, 4, 2, 0, 830612, 173677, 599, 262, 12288, 131072, 0, 0.161695, 0.049752, 71088, 18665, 1, 24, 224, 59, 220, 0.029348, 0.008373, 67996, 4969, 0, 0, 32, 98, 100
libxdmcp-native, 709335, 0.45, 18, 2, 2, 1, 825819, 174833, 608, 263, 8192, 131072, 0, 0.18179099999999998, 0.021138, 70836, 18612, 1, 16, 224, 58, 73, 0.023667, 0.017839999999999998, 67752, 4987, 0, 0, 32, 102, 84
libxi-native, 713164, 0.42, 16, 3, 2, 1, 855116, 186795, 569, 266, 0, 135168, 0, 0.16372899999999999, 0.036839, 70824, 18542, 0, 0, 232, 32, 150, 0.029762999999999998, 0.01192, 67740, 4974, 1, 0, 32, 82, 61
opkg-utils-native, 757791, 0.17, 14, 3, 2, 0, 988102, 218988, 567, 264, 0, 143360, 0, 0.141653, 0.039348, 70768, 18401, 0, 0, 232, 34, 39, 0.02916, 0.008589, 67684, 5017, 0, 0, 48, 94, 69
wayland-protocols-native, 794506, 0.36, 14, 3, 2, 1, 850662, 181640, 583, 271, 0, 139264, 0, 0.146943, 0.030142, 71256, 16718, 0, 0, 232, 41, 286, 0.023325, 0.018109, 68172, 4978, 0, 0, 40, 75, 83
gconf-native, 781417, 0.45, 17, 1, 3, 0, 1057774, 240815, 646, 276, 0, 135168, 0, 0.171076, 0.015552, 71364, 16585, 0, 0, 216, 66, 98, 0.035116999999999995, 0.005092, 68276, 5034, 0, 0, 48, 107, 97
xrandr-native, 794360, 0.32, 14, 3, 2, 1, 826260, 174709, 571, 262, 0, 131072, 0, 0.144322, 0.035105, 70892, 16305, 0, 0, 224, 41, 185, 0.026423, 0.014780999999999999, 67808, 4961, 0, 0, 32, 82, 72
